batch_size,learning_rate,split_count,cnt_min,cnt_max,embedding_dim,category_embedding_dim,hidden_size,checkpoint,epoch_num,accuracy,early_stop_epoch,hidden_size,metric_rankme,metric_coherence,metric_pseudo_condition_number,metric_alpha_req,metric_stable_rank,metric_ne_sum,metric_self_clustering,metric_ripser_sum_H0,metric_ripser_sum_H1,time_rankme,time_coherence,time_pseudo_condition_number,time_alpha_req,time_stable_rank,time_ne_sum,time_self_clustering,time_ripser_sum_H0,time_ripser_sum_H1
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=00.ckpt,0,0.6986046511627907,29,256,26.5331,1.0,0.0002,5.6796,1.3929,1.9436,0.4967,233.7614,6.8916,0.0001,0.0001,0.0,0.0002,0.0,0.003,0.0003,0.0542,0.0542
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=01.ckpt,1,0.7125581395348837,29,256,32.177,1.0,0.0002,5.5611,1.3442,3.4745,0.56,251.2331,7.6872,0.0001,0.0001,0.0,0.0002,0.0001,0.0032,0.0003,0.054,0.054
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=02.ckpt,2,0.7069767441860465,29,256,36.5655,1.0,0.0003,5.4753,1.3401,6.6091,0.5676,279.4232,9.2732,0.0001,0.0001,0.0,0.0002,0.0,0.0031,0.0003,0.0552,0.0552
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=03.ckpt,3,0.7069767441860465,29,256,37.8218,1.0,0.0003,5.382,1.3087,5.815,0.589,296.289,11.0226,0.0001,0.0001,0.0,0.0002,0.0,0.0031,0.0003,0.0429,0.0429
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=04.ckpt,4,0.7172093023255814,29,256,39.6304,1.0,0.0004,5.3004,1.3092,5.9617,0.5817,316.2431,12.8582,0.0001,0.0001,0.0,0.0002,0.0001,0.0042,0.0003,0.0532,0.0532
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=05.ckpt,5,0.7134883720930233,29,256,41.4423,1.0,0.0004,5.2398,1.2849,6.8478,0.6052,331.201,14.1593,0.0001,0.0001,0.0,0.0002,0.0,0.003,0.0003,0.0592,0.0592
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=06.ckpt,6,0.7190697674418605,29,256,44.224,1.0,0.0004,5.1893,1.2784,8.3272,0.6098,345.6922,15.8274,0.0001,0.0001,0.0,0.0002,0.0001,0.0031,0.0003,0.0445,0.0445
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=07.ckpt,7,0.6995348837209302,29,256,45.4103,1.0,0.0005,5.1225,1.2728,7.3958,0.6134,358.5672,16.0866,0.0001,0.0001,0.0,0.0002,0.0,0.0031,0.0003,0.0379,0.0379
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=08.ckpt,8,0.718139534883721,29,256,46.0471,1.0,0.0005,5.0828,1.2685,7.1274,0.6175,370.3702,15.6715,0.0001,0.0001,0.0,0.0002,0.0,0.0031,0.0003,0.0377,0.0377
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=09.ckpt,9,0.72,29,256,47.4234,1.0,0.0005,5.0565,1.2597,7.7345,0.6233,381.5588,16.6931,0.0001,0.0001,0.0,0.0002,0.0,0.0031,0.0003,0.036,0.036
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=10.ckpt,10,0.7144186046511628,29,256,47.5617,1.0,0.0005,5.0544,1.2687,7.8104,0.6166,382.6544,18.1378,0.0001,0.0001,0.0,0.0002,0.0,0.0031,0.0003,0.038,0.038
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=11.ckpt,11,0.7153488372093023,29,256,48.0036,1.0,0.0005,5.0385,1.2684,8.244,0.6179,396.3525,18.7938,0.0001,0.0001,0.0,0.0002,0.0,0.0031,0.0003,0.0454,0.0454
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=12.ckpt,12,0.7209302325581395,29,256,48.7666,1.0,0.0005,5.014,1.2675,8.373,0.6188,404.0706,19.3101,0.0001,0.0001,0.0,0.0002,0.0,0.0031,0.0003,0.0515,0.0515
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=13.ckpt,13,0.7218604651162791,29,256,48.0476,1.0,0.0005,5.0101,1.2539,8.6804,0.6297,407.0456,19.4938,0.0001,0.0001,0.0,0.0002,0.0,0.0031,0.0003,0.0514,0.0514
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=14.ckpt,14,0.7293023255813953,29,256,48.6119,1.0,0.0005,4.9864,1.2463,8.4358,0.6376,416.858,19.7838,0.0001,0.0001,0.0,0.0002,0.0,0.0031,0.0003,0.0414,0.0414
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=15.ckpt,15,0.7162790697674418,29,256,49.444,1.0,0.0006,4.9654,1.2614,8.6443,0.6232,424.9954,20.2784,0.0001,0.0001,0.0,0.0002,0.0001,0.0031,0.0003,0.0369,0.0369
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=16.ckpt,16,0.7134883720930233,29,256,49.276,1.0,0.0006,4.9555,1.2536,8.3857,0.6295,426.6668,20.4309,0.0001,0.0001,0.0,0.0002,0.0,0.0031,0.0003,0.0443,0.0443
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=17.ckpt,17,0.7265116279069768,29,256,49.5581,1.0,0.0006,4.9391,1.2386,9.3468,0.6439,432.714,21.1768,0.0001,0.0001,0.0,0.0002,0.0,0.0031,0.0003,0.0511,0.0511
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=18.ckpt,18,0.718139534883721,29,256,49.4604,1.0,0.0006,4.9191,1.2395,8.7989,0.6431,438.9234,21.9316,0.0001,0.0001,0.0,0.0002,0.0,0.0034,0.0003,0.0431,0.0431
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=19.ckpt,19,0.7413953488372093,29,256,48.7368,1.0,0.0006,4.9209,1.2182,8.6387,0.6646,434.325,21.8473,0.0001,0.0001,0.0,0.0002,0.0,0.003,0.0003,0.0573,0.0573
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=20.ckpt,20,0.6967441860465117,29,256,51.4396,1.0,0.0006,4.8844,1.2553,9.3003,0.6284,454.2563,23.0679,0.0001,0.0001,0.0,0.0002,0.0,0.0031,0.0003,0.0429,0.0429
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=21.ckpt,21,0.7320930232558139,29,256,50.7358,1.0,0.0006,4.8836,1.2488,9.62,0.6342,457.4066,23.6567,0.0001,0.0001,0.0,0.0002,0.0,0.0031,0.0003,0.0492,0.0492
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=22.ckpt,22,0.7339534883720931,29,256,50.9213,1.0,0.0006,4.8785,1.2449,9.8039,0.6383,460.4796,23.7212,0.0001,0.0001,0.0,0.0002,0.0001,0.0034,0.0003,0.0581,0.0581
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=23.ckpt,23,0.7395348837209302,29,256,51.3096,1.0,0.0006,4.8742,1.2535,9.7273,0.6294,463.0713,23.4426,0.0001,0.0001,0.0,0.0002,0.0001,0.0031,0.0003,0.0561,0.0561
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=24.ckpt,24,0.7311627906976744,29,256,51.3513,1.0,0.0006,4.8672,1.2513,9.877,0.6321,467.8847,24.3759,0.0001,0.0001,0.0,0.0002,0.0001,0.0032,0.0003,0.0691,0.0691
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=25.ckpt,25,0.7144186046511628,29,256,51.8345,1.0,0.0006,4.8582,1.2617,9.8432,0.6217,473.7734,24.2948,0.0001,0.0001,0.0,0.0002,0.0001,0.0031,0.0003,0.0545,0.0545
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=26.ckpt,26,0.7293023255813953,29,256,51.4297,1.0,0.0006,4.8594,1.2458,9.7614,0.6369,469.6374,24.2145,0.0001,0.0001,0.0,0.0002,0.0,0.003,0.0003,0.061,0.061
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=27.ckpt,27,0.72,29,256,50.8672,1.0,0.0006,4.8684,1.2408,9.6976,0.6411,466.9349,25.0624,0.0001,0.0001,0.0,0.0002,0.0001,0.003,0.0003,0.0609,0.0609
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=28.ckpt,28,0.718139534883721,29,256,51.0983,1.0,0.0006,4.8643,1.2391,9.8364,0.6429,470.7987,24.5304,0.0001,0.0001,0.0,0.0002,0.0,0.003,0.0003,0.0613,0.0613
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=29.ckpt,29,0.7302325581395349,29,256,51.8972,1.0,0.0007,4.8375,1.2441,10.044,0.6389,477.4144,25.1206,0.0001,0.0001,0.0,0.0002,0.0001,0.0032,0.0003,0.0612,0.0612
