,batch_size,learning_rate,split_count,cnt_min,cnt_max,embedding_dim,category_embedding_dim,hidden_size,checkpoint,epoch_num,accuracy,early_stop_epoch,hidden_size.1,metric_rankme,metric_coherence,metric_pseudo_condition_number,metric_alpha_req,metric_stable_rank,metric_ne_sum,metric_self_clustering,metric_ripser_sum_H0,metric_ripser_sum_H1,std_metric_rankme,std_metric_coherence,std_metric_pseudo_condition_number,std_metric_alpha_req,std_metric_stable_rank,std_metric_ne_sum,std_metric_self_clustering,std_metric_ripser_sum_H0,std_metric_ripser_sum_H1,time_rankme,time_coherence,time_pseudo_condition_number,time_alpha_req,time_stable_rank,time_ne_sum,time_self_clustering,time_ripser_sum_H0,time_ripser_sum_H1,std_time_rankme,std_time_coherence,std_time_pseudo_condition_number,std_time_alpha_req,std_time_stable_rank,std_time_ne_sum,std_time_self_clustering,std_time_ripser_sum_H0,std_time_ripser_sum_H1
56,128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=23.ckpt,23,0.5127777777777778,23,128,50.5561,2.1034,0.0017,3.3454,1.1495,8.122,0.7537,1262.5602,79.4712,0.1704,0.2272,0.0001,0.0104,0.0013,0.2608,0.0017,5.3214,2.4259,0.0001,0.0001,0.0,0.0002,0.0001,0.0021,0.0064,0.1642,0.1642,0.0,0.0,0.0,0.0,0.0,0.0013,0.0037,0.0139,0.0139
57,128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=24.ckpt,24,0.5177777777777778,23,128,51.1784,2.0633,0.0016,3.3453,1.1554,8.0179,0.7459,1277.1466,82.1303,0.1865,0.2347,0.0001,0.0108,0.0014,0.257,0.0018,5.4016,2.5937,0.0001,0.0001,0.0,0.0002,0.0001,0.0023,0.0062,0.1731,0.1731,0.0,0.0,0.0,0.0,0.0,0.0021,0.0042,0.0231,0.0231
58,128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=25.ckpt,25,0.5125,23,128,51.5162,2.183,0.0016,3.3404,1.1558,8.0501,0.7454,1278.1295,81.5938,0.1899,0.2615,0.0001,0.012,0.0014,0.2714,0.0018,5.6067,2.8354,0.0001,0.0001,0.0,0.0002,0.0001,0.0015,0.0062,0.1641,0.1641,0.0,0.0,0.0,0.0,0.0,0.0004,0.0029,0.0187,0.0187
59,128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=26.ckpt,26,0.51,23,128,51.4774,2.077,0.0017,3.319,1.1535,8.2131,0.7484,1278.078,81.5253,0.1757,0.2287,0.0001,0.0123,0.0014,0.2773,0.0018,5.4957,2.4787,0.0001,0.0001,0.0,0.0002,0.0001,0.0023,0.0045,0.1746,0.1746,0.0,0.0,0.0,0.0,0.0,0.0013,0.003,0.0117,0.0117
60,128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=27.ckpt,27,0.4969444444444444,23,128,52.0266,2.1008,0.0017,3.3171,1.1555,8.1149,0.7457,1292.6786,82.4539,0.1754,0.2624,0.0001,0.0123,0.0014,0.2775,0.0018,5.2391,3.081,0.0001,0.0001,0.0,0.0002,0.0001,0.0016,0.0068,0.168,0.168,0.0,0.0,0.0,0.0,0.0,0.0007,0.0029,0.0189,0.0189
61,64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=00.ckpt,0,0.3872222222222222,13,128,23.676,4.5252,0.0008,4.5958,1.1554,3.6801,0.7489,443.0518,28.2232,0.2748,0.1085,0.0,0.0224,0.003,0.1683,0.0043,5.236,1.1768,0.0001,0.0001,0.0,0.0002,0.0001,0.0032,0.0087,0.1249,0.1249,0.0,0.0,0.0,0.0,0.0,0.0018,0.0039,0.0144,0.0144
62,64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=01.ckpt,1,0.4102777777777778,13,128,26.8543,4.3653,0.0011,4.5279,1.2129,3.872,0.6844,588.0453,42.3723,0.2019,0.1839,0.0,0.0206,0.0031,0.1501,0.0039,3.9075,1.9447,0.0001,0.0001,0.0,0.0002,0.0001,0.0025,0.0074,0.1402,0.1402,0.0,0.0,0.0,0.0,0.0,0.0021,0.0038,0.0069,0.0069
63,64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=02.ckpt,2,0.4213888888888888,13,128,29.2922,4.2626,0.0012,4.5182,1.2248,4.5569,0.6712,634.6102,44.9618,0.1703,0.2416,0.0,0.0176,0.0033,0.1874,0.0038,4.3714,2.5663,0.0001,0.0001,0.0,0.0002,0.0001,0.0017,0.0049,0.1466,0.1466,0.0,0.0,0.0,0.0,0.0,0.0012,0.0036,0.01,0.01
64,64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=03.ckpt,3,0.4319444444444444,13,128,30.9262,4.1525,0.0013,4.5074,1.2187,4.7322,0.6759,662.7548,45.7663,0.1565,0.3317,0.0,0.0164,0.0032,0.2084,0.0038,4.5346,2.1058,0.0001,0.0001,0.0,0.0002,0.0001,0.0018,0.0056,0.139,0.139,0.0,0.0,0.0,0.0,0.0,0.0015,0.0033,0.0107,0.0107
65,64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=04.ckpt,4,0.4252777777777777,13,128,31.9952,4.0276,0.0012,4.5372,1.2054,5.1487,0.6884,666.0078,46.5519,0.1486,0.4314,0.0001,0.0178,0.0033,0.2308,0.0039,4.1354,2.0364,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.007,0.1371,0.1371,0.0,0.0,0.0,0.0,0.0,0.0,0.0037,0.0082,0.0082
66,64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=05.ckpt,5,0.4375,13,128,33.0741,3.9958,0.0013,4.4749,1.2023,5.242,0.6919,701.5702,49.0034,0.1404,0.4058,0.0,0.0162,0.003,0.2306,0.0034,3.7039,1.5608,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.0069,0.1469,0.1469,0.0,0.0,0.0,0.0,0.0,0.0,0.0056,0.0163,0.0163
67,64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=06.ckpt,6,0.44,13,128,34.4173,3.9465,0.0014,4.4264,1.2005,5.4148,0.6922,733.0108,51.9955,0.1377,0.4103,0.0,0.0177,0.0029,0.2392,0.0034,3.5934,2.1855,0.0001,0.0001,0.0,0.0002,0.0001,0.0037,0.0064,0.1542,0.1542,0.0,0.0,0.0,0.0,0.0,0.0036,0.0018,0.012,0.012
68,64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=07.ckpt,7,0.4344444444444444,13,128,33.7078,3.6418,0.0013,4.4842,1.1856,5.2615,0.7113,693.4226,48.8972,0.1409,0.4443,0.0,0.018,0.003,0.2155,0.0036,3.5881,2.4248,0.0001,0.0001,0.0,0.0002,0.0001,0.0016,0.0066,0.1427,0.1427,0.0,0.0,0.0,0.0,0.0,0.0006,0.004,0.0105,0.0105
69,64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=08.ckpt,8,0.4452777777777778,13,128,35.9578,3.7961,0.0015,4.3768,1.2008,5.3024,0.6925,762.8266,54.7123,0.1433,0.4697,0.0,0.0155,0.0029,0.2406,0.0033,3.4868,1.8877,0.0001,0.0001,0.0,0.0002,0.0001,0.0021,0.0096,0.1548,0.1548,0.0,0.0,0.0,0.0,0.0,0.0016,0.0029,0.0204,0.0204
70,64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=09.ckpt,9,0.4533333333333333,13,128,35.9836,3.7738,0.0015,4.3227,1.1834,5.4813,0.7129,777.5243,56.119,0.1224,0.5344,0.0,0.0155,0.0025,0.2974,0.003,3.563,1.573,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1606,0.1606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105,0.0105
71,64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=10.ckpt,10,0.4419444444444444,13,128,35.6974,3.815,0.0014,4.3507,1.1718,5.7275,0.7274,761.5258,54.82,0.1312,0.4427,0.0,0.0143,0.0024,0.2061,0.0029,3.8538,1.8725,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.0016,0.1861,0.1861,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0322,0.0322
72,64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=11.ckpt,11,0.4425,13,128,35.6569,3.7974,0.0014,4.3389,1.1709,5.4792,0.729,763.8988,54.7531,0.1323,0.4355,0.0,0.014,0.0023,0.1988,0.0029,4.1553,1.7515,0.0001,0.0001,0.0,0.0002,0.0001,0.0016,0.0011,0.1566,0.1566,0.0,0.0,0.0,0.0,0.0,0.001,0.0003,0.0158,0.0158
73,64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=12.ckpt,12,0.4605555555555555,13,128,36.6541,3.6477,0.0016,4.2727,1.1753,5.4338,0.723,795.0792,58.7257,0.1337,0.5869,0.0,0.014,0.0024,0.2572,0.0029,3.9285,2.133,0.0001,0.0001,0.0,0.0002,0.0001,0.0025,0.0064,0.1547,0.1547,0.0,0.0,0.0,0.0,0.0,0.002,0.0037,0.0183,0.0183
74,64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=13.ckpt,13,0.4605555555555555,13,128,36.7775,3.6509,0.0015,4.2852,1.1719,5.6964,0.7273,792.4362,58.2146,0.1213,0.5111,0.0,0.012,0.0022,0.2288,0.0027,4.2786,1.7894,0.0001,0.0001,0.0,0.0002,0.0001,0.0021,0.0075,0.1564,0.1564,0.0,0.0,0.0,0.0,0.0,0.0018,0.0027,0.0141,0.0141
75,64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=14.ckpt,14,0.4586111111111111,13,128,35.9333,3.6656,0.0015,4.2686,1.1543,5.8493,0.7497,786.4556,57.8398,0.1104,0.5701,0.0,0.012,0.002,0.197,0.0026,4.3253,1.977,0.0001,0.0001,0.0,0.0002,0.0001,0.0021,0.0078,0.1543,0.1543,0.0,0.0,0.0,0.0,0.0,0.0014,0.0045,0.0198,0.0198
76,64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=15.ckpt,15,0.4638888888888889,13,128,35.6734,3.5859,0.0014,4.3045,1.1549,5.575,0.7494,762.851,55.5873,0.1191,0.4809,0.0,0.0149,0.0021,0.1701,0.0026,4.5123,1.4746,0.0001,0.0001,0.0,0.0002,0.0001,0.0021,0.0047,0.1579,0.1579,0.0,0.0,0.0,0.0,0.0,0.001,0.0032,0.0125,0.0125
77,64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=16.ckpt,16,0.4677777777777778,13,128,36.6368,3.5943,0.0015,4.2494,1.1568,6.0484,0.7468,796.2566,58.3603,0.1006,0.5179,0.0,0.0108,0.002,0.2148,0.0025,4.1277,2.2911,0.0001,0.0001,0.0,0.0002,0.0001,0.0018,0.0085,0.1555,0.1555,0.0,0.0,0.0,0.0,0.0,0.0015,0.0038,0.0127,0.0127
78,64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=17.ckpt,17,0.4769444444444444,13,128,37.0425,3.4745,0.0016,4.199,1.1574,5.949,0.7456,817.2316,61.4275,0.1043,0.5634,0.0,0.012,0.002,0.2462,0.0026,4.2865,2.5372,0.0001,0.0001,0.0,0.0002,0.0001,0.0027,0.0064,0.1719,0.1719,0.0,0.0,0.0,0.0,0.0,0.002,0.0026,0.0144,0.0144
79,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=00.ckpt,0,0.4569444444444444,17,128,35.5859,3.699,0.0014,4.2263,1.1559,6.406,0.7493,750.4999,48.049,0.1422,0.4317,0.0,0.0114,0.002,0.3315,0.0026,2.902,2.3473,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1512,0.1512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065,0.0065
80,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=01.ckpt,1,0.5025,17,128,38.9209,2.8485,0.0012,3.993,1.1402,6.3186,0.7687,888.8868,60.414,0.1432,0.3683,0.0001,0.0173,0.0018,0.2588,0.0024,4.2609,3.6125,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.001,0.1489,0.1489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134,0.0134
81,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=02.ckpt,2,0.5186111111111111,17,128,39.7024,2.5613,0.0008,3.871,1.117,7.1334,0.8004,954.0402,61.1299,0.1464,0.2511,0.0,0.0144,0.0016,0.4426,0.0022,5.048,3.4826,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.001,0.1431,0.1431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111,0.0111
82,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.5066666666666667,17,128,43.0342,2.382,0.0009,3.7764,1.1313,7.4304,0.7795,1054.2021,71.3105,0.1145,0.3267,0.0,0.0151,0.0015,0.3919,0.0021,5.83,3.1649,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.0011,0.1501,0.1501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085,0.0085
83,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.5225,17,128,43.3468,2.1052,0.0008,3.7437,1.1286,7.4227,0.7833,1107.2664,73.1198,0.1231,0.1364,0.0,0.0121,0.0016,0.3529,0.0023,7.5622,2.7209,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.001,0.1524,0.1524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082,0.0082
84,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=05.ckpt,5,0.5172222222222222,17,128,44.5219,2.1781,0.001,3.6619,1.1313,6.9664,0.7791,1146.488,73.905,0.1221,0.1607,0.0001,0.0126,0.0019,0.352,0.0025,7.075,2.7979,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1477,0.1477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112,0.0112
85,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=06.ckpt,6,0.5244444444444445,17,128,45.0837,2.1422,0.0009,3.6258,1.1285,7.486,0.7834,1183.2805,75.7893,0.094,0.167,0.0001,0.0113,0.0018,0.3953,0.0024,7.652,5.2922,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1467,0.1467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112,0.0112
86,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=07.ckpt,7,0.5225,17,128,44.6581,2.4692,0.0009,3.5993,1.1228,7.5669,0.7912,1199.8557,74.944,0.1033,0.49,0.0,0.0086,0.0016,0.3559,0.0023,7.2392,5.2028,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.001,0.1401,0.1401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078,0.0078
87,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=08.ckpt,8,0.5225,17,128,46.2128,2.14,0.0011,3.5485,1.1334,7.6452,0.7767,1245.3333,77.144,0.1173,0.1388,0.0,0.0083,0.0018,0.3667,0.0025,6.8121,4.1176,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1358,0.1358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.008
88,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=09.ckpt,9,0.5341666666666667,17,128,44.8155,2.4266,0.0009,3.5475,1.1213,7.7174,0.7936,1227.475,74.3717,0.1385,0.2784,0.0,0.0087,0.0019,0.4537,0.0026,6.9037,4.4625,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.0011,0.1344,0.1344,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0082,0.0082
89,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=10.ckpt,10,0.5291666666666667,17,128,44.3372,2.4475,0.001,3.6903,1.1255,7.6073,0.7877,1236.9553,79.322,0.0872,0.2474,0.0,0.0098,0.0014,0.2923,0.0019,6.2425,3.7033,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.0011,0.1451,0.1451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082,0.0082
90,64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=11.ckpt,11,0.5377777777777778,17,128,46.1114,2.3897,0.0011,3.4794,1.127,7.9224,0.7855,1255.3997,76.5812,0.146,0.3247,0.0,0.0094,0.0015,0.4019,0.0021,6.5732,3.9608,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.0011,0.1378,0.1378,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0134,0.0134
